Fecha,prcp,Valor,mes,periodo
1980-02-23 12:00:00,0.0,0.287947958,2,c
1980-02-24 12:00:00,0.0,0.566766598,2,c
1980-02-25 12:00:00,0.9,0.761010345,2,c
1980-02-26 12:00:00,0.0,0.854468656,2,c
1980-02-27 12:00:00,0.0,0.8351244000000001,2,c
1980-02-28 12:00:00,0.0,0.70351439,2,c
1980-02-29 12:00:00,0.0,,2,c
1980-03-01 12:00:00,11.3,0.481218624,3,c
1980-03-02 12:00:00,0.2,0.214783345,3,c
1980-03-03 12:00:00,0.0,-0.028796308,3,c
1980-03-04 12:00:00,0.0,-0.17567789600000003,3,c
1980-03-05 12:00:00,9.6,-0.164758564,3,c
1980-03-06 12:00:00,6.2,0.032414532999999995,3,c
1980-03-07 12:00:00,1.1,0.39832648200000004,3,c
1980-03-08 12:00:00,0.0,0.868312647,3,c
1980-03-09 12:00:00,0.0,1.343107545,3,c
1980-03-10 12:00:00,0.0,1.712309667,3,c
1980-03-11 12:00:00,0.0,1.882581452,3,c
1980-03-12 12:00:00,0.0,1.8025927240000001,3,c
1980-03-13 12:00:00,0.0,1.477315688,3,c
1980-03-14 12:00:00,0.0,0.967563968,3,c
1980-03-15 12:00:00,0.0,0.375258755,3,c
1980-03-16 12:00:00,0.0,-0.18121457100000002,3,c
1980-03-17 12:00:00,0.0,-0.594540246,3,c
1980-03-18 12:00:00,0.0,-0.7912296590000001,3,c
1980-03-19 12:00:00,0.0,-0.7447087659999999,3,c
1980-03-20 12:00:00,0.0,-0.476471424,3,c
1980-03-21 12:00:00,0.0,-0.046366650999999995,3,c
1980-03-22 12:00:00,0.8,0.46343358700000004,3,c
1980-03-23 12:00:00,57.2,0.966124711,3,c
1980-03-24 12:00:00,72.1,1.384833041,3,c
1980-03-25 12:00:00,5.9,1.661856499,3,c
1980-03-26 12:00:00,0.0,1.762119151,3,c
1980-03-27 12:00:00,0.0,1.672716066,3,c
1980-03-28 12:00:00,0.0,1.4007820919999998,3,c
1980-03-29 12:00:00,0.0,0.971306261,3,c
1980-03-30 12:00:00,0.0,0.425655312,3,c
1980-03-31 12:00:00,0.0,-0.18045022100000002,3,c
1980-04-01 12:00:00,0.0,-0.7812170159999999,4,c
1980-04-02 12:00:00,85.0,-1.308001747,4,c
1980-04-03 12:00:00,11.4,-1.6998834109999998,4,c
1980-04-04 12:00:00,0.0,-1.915338868,4,c
1980-04-05 12:00:00,22.2,-1.941939581,4,c
1980-04-06 12:00:00,0.0,-1.800532119,4,c
1980-04-07 12:00:00,0.0,-1.541525595,4,c
1980-04-08 12:00:00,1.8,-1.233020171,4,c
1980-04-09 12:00:00,0.0,-0.943429092,4,c
1980-04-10 12:00:00,4.6,-0.7234799609999999,4,c
1980-04-11 12:00:00,8.1,-0.592756753,4,c
1980-04-12 12:00:00,5.4,-0.535500664,4,c
1980-04-13 12:00:00,0.0,-0.507355275,4,c
1980-04-14 12:00:00,0.0,-0.45153374799999996,4,c
1980-04-15 12:00:00,0.0,-0.319801763,4,c
1980-04-16 12:00:00,0.0,-0.091556945,4,c
1980-04-17 12:00:00,0.0,0.21548756300000002,4,c
1980-04-18 12:00:00,0.0,0.547158928,4,c
1980-04-19 12:00:00,2.6,0.827291235,4,c
1980-04-20 12:00:00,0.0,0.980953545,4,c
1980-04-21 12:00:00,15.2,0.959577639,4,c
1980-04-22 12:00:00,3.5,0.7597365309999999,4,c
1980-04-23 12:00:00,0.0,0.42931992700000005,4,c
1980-04-24 12:00:00,13.0,0.05804371,4,c
1980-04-25 12:00:00,0.0,-0.245617466,4,c
1980-04-26 12:00:00,0.0,-0.38467346399999996,4,c
1980-04-27 12:00:00,0.0,-0.302262816,4,c
1980-04-28 12:00:00,0.0,0.000256832,4,c
1980-04-29 12:00:00,0.0,0.46141813299999995,4,c
1980-04-30 12:00:00,18.1,0.9752617840000001,4,c
1980-05-01 12:00:00,0.0,1.056652812,5,f
1980-05-02 12:00:00,0.0,1.0734193490000001,5,f
1980-05-03 12:00:00,0.0,0.941742538,5,f
1980-05-04 12:00:00,0.0,0.723777063,5,f
1980-05-05 12:00:00,0.0,0.482306246,5,f
1980-05-06 12:00:00,0.0,0.258387,5,f
1980-05-07 12:00:00,0.0,0.060872681,5,f
1980-05-08 12:00:00,0.0,-0.12832064099999999,5,f
1980-05-09 12:00:00,0.6,-0.33595159,5,f
1980-05-10 12:00:00,31.4,-0.5741970470000001,5,f
1980-05-11 12:00:00,0.0,-0.822584705,5,f
1980-05-12 12:00:00,0.0,-1.024285699,5,f
1980-05-13 12:00:00,0.0,-1.1001833109999999,5,f
1980-05-14 12:00:00,0.0,-0.9773837409999999,5,f
1980-05-15 12:00:00,78.3,-0.622515374,5,f
1980-05-16 12:00:00,2.0,-0.06702894599999999,5,f
1980-05-17 12:00:00,0.0,0.586504227,5,f
1980-05-18 12:00:00,0.0,1.182691382,5,f
1980-05-19 12:00:00,0.0,1.5533799659999998,5,f
1980-05-20 12:00:00,0.0,1.568404435,5,f
1980-05-21 12:00:00,5.2,1.180706348,5,f
